T,L,S,M,R,A,E,V,J,U,Ph,il,age,dist,adia,sundist,sunadia
20160516,52.84449378106653,152.32676562852612,31.979433632537418,144.37967590934036,219.9198157858861,21.693825806258843,26.19695634324367,139.32367348702573,230.37539814555123,0.33456190752306914,0.7533350989034109,9.879810079059954,401824.114526156,0.4956351570259882,151280369.24375635,0.5271533397139124
20160519,55.31446632068635,187.79156406856242,34.86912969682558,144.22081418933044,218.92518073184436,20.71190377694349,29.88664017983842,139.4000871264381,230.16804621956743,0.4253758669075776,0.9460381006193435,12.561599760046098,405484.5574462134,0.4911608948915838,151371905.4258571,0.5268345645491068
20160523,58.67452432646054,235.96907946032326,38.716739933838,144.0089985626573,217.54215666518857,20.37899668332974,34.80507283845024,139.54317395159768,229.88403373968598,0.5484810493434553,0.9769811848513561,16.196968266936363,397554.0652717844,0.5009586758063894,151486606.4201328,0.5264356616374858
20160526,61.25152951123252,273.6658673000587,41.59870338372722,143.85013684265675,216.4879560899668,20.914625348572883,38.49314944656803,139.68080354494535,229.6666346708393,0.6450783126433736,0.8062590907227074,19.04954231705991,384600.0252750747,0.517831890306189,151566846.1804569,0.5261569656536321
20160530,64.77475425396223,327.1697788963102,45.4367025341258,143.63832121599592,215.09905204709617,22.651313046871813,43.40975580596488,139.90374617721426,229.37281700674512,0.7831506892530241,0.3966054774611204,23.126900878789556,367661.1466729661,0.5416894330614457,151665742.4302939,0.5258138759756671
20160602,67.49114303434348,10.534604009567655,48.31200216809207,143.47945949600506,214.09643144024855,24.67020054581353,47.09670403386889,140.099791447494,229.1508041886339,0.8957289780015547,0.10352299264008868,26.45140401812068,363337.76064869965,0.5481350403669164,151733611.23931116,0.5255786850958366
20160606,71.22557922796538,69.86994038444156,52.14186934154138,143.26764386935747,212.84824553507798,28.233197199197228,52.01212591784606,140.3984708680486,228.85452790987995,0.04991765254154517,0.02439186213999689,1.474097665075527,373451.42466880457,0.5332906636428645,151815383.10909277,0.5252955942066427
20160609,74.12139689274872,111.18892823467733,55.01165158932676,143.10878214937634,212.000814616028,31.508665519341005,55.69841952235258,140.6496061929579,228.63344755452846,0.15660073983914724,0.2231317384417642,4.624512035173547,387830.1587039332,0.5135190073034932,151869978.3634468,0.5251067573681457
20160613,78.12623114589941,160.75171546638236,58.83495976134844,142.89696652274168,211.01658574042904,36.62611348732389,60.61326360736267,141.0193424046312,228.34209631624975,0.2835619529325211,0.6046582725273785,8.373751397347801,402875.2540046959,0.49434199822478697,151933541.5969701,0.5248870726093201
20160616,81.25044851437967,196.2849052926559,61.70043419646792,142.73810480277055,210.4023730499637,41.00296123365827,64.29932892776336,141.32191535520528,228.12743725302448,0.37433327793518806,0.8520692086536459,11.05428205994016,405279.17705534416,0.49140979693808284,151974141.35993287,0.5247468494730716
20160620,85.59723696173579,245.06195730471683,65.51883083828751,142.5262891761488,209.76427829207756,47.533302131596955,69.21411151483518,141.7577025385981,227.8482063724657,0.4990135099742879,0.9999903953011582,14.736162708813774,395557.94662832754,0.5034866820338011,152018657.41558465,0.5245931863612446
20160623,89.00810086166261,283.6118122720384,68.38125562605889,142.36742745618704,209.42808947784033,52.93228572134408,72.90028778931789,142.10788875205793,227.64523487073757,0.5982711174727431,0.9076770912174541,17.667298289211537,382014.2625898576,0.5213369698550296,152044727.1992531,0.5245032389415984
20160627,93.77991720686855,337.72342412595236,72.19644328676986,142.15561182957794,209.17450322262482,60.73792896821057,77.81538540378035,142.60457459350198,227.38492013570811,0.7383578540011917,0.5365422710559297,21.804142085156688,366226.5273799499,0.5438113932510926,152069611.02809465,0.5244174121367792
20160630,97.5427856950529,20.46498981883804,75.05711061781021,141.9967501096262,209.13066985286827,66.96381470150756,81.5018911285715,142.99849314043098,227.1985307177347,0.8488539693746134,0.2090277214292826,25.067157418987026,363620.96640108404,0.5477081260499237,152080808.69538313,0.5243787994298126
20160704,102.82824129774326,78.35957023921941,78.87082750615417,141.78493448302999,209.2644643061743,75.56518383143282,86.41750126133196,143.55090918487946,226.96334488525662,0.9989464960736061,0.000010953943001212885,29.4994780888769,375294.6786705972,0.5306714148078946,152085734.0571287,0.5243618171974229
20160707,107.007863708202,119.21819111959613,81.73104903832814,141.62607276308827,209.5052186532597,82.0776104306776,90.10440957895386,143.9847041880819,226.79793606246255,0.1047927647886455,0.10452379655339628,3.094592033613478,389704.1695775482,0.5110495951734204,152081912.90649056,0.5243749921072732
20160711,112.88494808940101,168.7964988905062,85.5450496202989,141.414257136505,210.00604002231057,90.61936452676767,95.02052509898583,144.58775528963247,226.5933630706566,0.23205515973305513,0.44374399326869685,6.85272547314855,403696.436062198,0.49333642883415363,152066815.29437083,0.5244270535002917
20160714,117.52788803716973,204.42678821148925,88.4061419322206,141.25539541657233,210.51062153524242,96.80994286521877,98.70775044694074,145.05764991945156,226.45274393718913,0.3228265812799994,0.7208904843180282,9.533258986750251,404903.05368477677,0.4918662783290533,152048025.3697734,0.5244918616079155
20160718,124.03217552776803,253.72620418357545,92.22217754008781,141.0435797900023,211.3459794711343,104.68718786522278,103.62415000342969,145.70637079865446,226.2834364875529,0.4486753349017818,0.9742258099664454,13.249646765845768,393552.39478026406,0.5060524614802507,152013102.5855177,0.5246123559325181
20160721,129.1367819900287,293.25537328248424,95.08544758857145,140.88471807007932,212.08781744755916,110.2880416276053,107.31144720795956,146.2086994101928,226.170766695307,0.550817751910573,0.9747281066284263,16.265972469313418,379512.8760588057,0.5247731254028397,151979590.230429,0.5247280359098709
20160725,136.2155149214105,348.6108634818277,98.9052470275039,140.67290244352228,213.22096414403018,117.33904475109561,112.22770238781472,146.89828555969325,226.04048833603423,0.6946487814289867,0.6704067012497529,20.51338744144263,365010.65741414356,0.5456228580033865,151925300.61765805,0.5249155443878123
20160728,141.69688173171266,31.153334501187363,101.77197759786607,140.5140407236093,214.17233901690196,122.3171493839968,115.91467812961024,147.42950901606415,225.95825072047901,0.8043047307744726,0.33268777079486755,23.75159217787909,364234.658720888,0.546785302638139,151877506.2666116,0.5250807301247585
20160801,149.17064320646134,87.4166249329873,105.5972277383016,140.30222509706513,215.56698714351413,128.54388590697081,120.83017637716839,148.1553281228541,225.86985956597985,0.9495964800364972,0.024865009236457847,28.042143063933633,377436.00446400297,0.5276607312087902,151804564.57736054,0.5253330300180793
20160804,154.8462290601405,127.36970607042716,108.46866288257252,140.14336337716156,216.701602697001,132.9023590242173,124.51631160554098,148.712036503687,225.81986203943524,0.05313501173489688,0.02760728258538353,1.5691081760502132,391658.1781553464,0.5084999349126481,151743118.7539564,0.5255457547917357
20160808,162.42035356923972,176.6994023555204,112.30098923921989,139.93154775063002,218.3243108316899,138.28033168205033,129.43029211730035,149.46962542474859,225.77533027291665,0.179982014880645,0.28705923111217635,5.314974851237967,404357.40487579757,0.49253001354376935,151652489.59140477,0.5258598266000368
20160811,168.0460007363653,212.3533071863919,115.17831971083547,139.77268603073645,219.61845771467148,141.96494767207662,133.11497268456972,150.04853149079614,225.7587318085473,0.2707151939563725,0.5648951075689383,7.994379042152058,404398.13517703925,0.4924804067477008,151578207.0593053,0.5261175298689108
20160815,175.39268242922472,261.8984491781381,119.0192670335606,139.5608704042178,221.43955082875894,146.35523041621553,138.0265708591615,150.83358276617602,225.75919333904957,0.3969014403900979,0.8987104557200452,11.72073318265952,391653.90860557713,0.508505478239887,151471095.81264156,0.5264895685355196
20160818,180.7408345163699,302.25313563803513,121.90361574946127,139.40200868433425,222.87243982605145,149.19749314795945,141.70912253657684,151.43150881124615,225.77654799061673,0.5012753329280207,0.9999839474301842,14.802955672127442,377276.0231610803,0.5278844821128964,151384967.80815837,0.5267891061750603
20160822,187.6050992349389,359.27447649149406,125.75462868557359,139.1901930578286,224.8661149920354,152.26481374769799,146.61741727634862,152.23984978852314,225.82236603142783,0.6497870655509663,0.7944335575405651,19.188594562369783,364128.62331864325,0.5469445282408348,151262808.97543174,0.5272145375334973
20160825,192.53096547644705,42.150179263262785,128.64703627603652,139.0313313379541,226.4197758154825,153.91199147955075,150.2971405249784,152.85370988771214,225.87367886579582,0.7602158739304287,0.46792791961775454,22.449622281046224,365183.9153505384,0.5453639925757108,151165993.43861243,0.5275521965354275
20160829,198.78616433834998,97.06279290828236,132.5094402077852,138.81951571146166,228.56380922947275,155.0332740019641,155.20119790179058,153.68127678384437,225.96452555251577,0.9015156420694742,0.0927111300383856,26.622287614539747,379844.5472142473,0.5243149060862178,151030436.22300994,0.5280257004769888
20160901,203.24159464657106,135.91252625472723,135.41085075063373,138.66065399159686,230.22279445283954,154.91761392944193,158.87739739919016,154.3080559462172,226.04931491277526,0.0019499169842876858,0.000037525506010160914,0.05758219642314567,393717.9864979621,0.5058396236135146,150924245.9406491,0.5283972193000775
20160905,208.87590723483402,184.75228759566377,139.28583296410977,138.44883836511704,232.498090404691,153.32882920167842,163.7763039988325,155.1508645819361,226.1842560882542,0.12746344032776608,0.15196113005975714,3.7640704280569843,404894.78388259746,0.49187632448667834,150777137.00739926,0.5289127613298987
20160908,212.8827010131554,220.35482541837035,142.19708004224285,138.28997664526224,234.24911726455062,151.09748035649787,167.44830799900515,155.7875959275345,226.3016175231567,0.21810523428341388,0.40046897481368676,6.44077596257853,403755.2881459999,0.49326451924509146,150663025.58795157,0.5293133572008751
20160912,217.95348099035658,269.80482794180506,146.08567144298706,138.07816101879533,236.63922694760052,147.21025003737444,172.34118765125018,156.64171041978898,226.4791971802195,0.34390459127268214,0.7781887992703589,10.155705030037094,389869.13567335485,0.5108333537509397,150506388.88536263,0.5298642301539921
20160915,221.56834019958063,310.54464249169746,149.00746470993897,137.91929929895056,238.47082442093318,144.26652840440434,176.0083527532417,157.2854512109946,226.62786545750367,0.44911879866243304,0.9746654986092795,13.262742511756045,375365.52479306975,0.5305712564034517,150385934.50401363,0.5302886346586597
20160919,226.16064089919402,9.189220555382722,152.91052236348023,137.7074836724966,240.9614962604077,141.47376648425072,180.8943612603948,158.14695158069688,226.84618579376817,0.6018061037507626,0.9011474045740806,17.77168851497718,363597.41807567416,0.5477435982742593,150221948.08506334,0.5308675123480802
20160922,229.45001059249228,52.884674253932,155.8434348497728,137.54862195266088,242.86368778392998,140.8412021871749,184.55605899621474,158.79475873213036,227.02459249543952,0.7143955258209543,0.6109241068563827,21.096520427850923,366373.9064721572,0.543592637417084,150096834.96857572,0.5313100166082518
20160926,233.65147450341203,107.04863955566164,159.76162568903163,137.33680632622017,245.44247453186117,142.26747952632232,189.434352749294,159.65970815906206,227.2813869143891,0.8535146157258068,0.19724700268659284,25.20478904936706,382368.38190105266,0.5208541488441822,149927804.80051306,0.5319090210525587
20160929,236.67841300298454,144.89202001398837,162.70608212886012,137.17794460639416,247.4065069511236,144.8948505371396,193.08993544725345,160.30861371519234,227.4877120818666,0.9509976637323335,0.023512553450797613,28.0835208433205,395800.11217498087,0.5031786297522659,149799802.46680778,0.532363531638637
20161003,240.56787323260022,193.14668800691211,166.6398682307593,136.96612897996636,250.06243592667698,149.963679432118,197.95961127979498,161.17302603398514,227.78040966093494,0.07463894647888891,0.053982930967704845,2.204132027976603,405291.63490478316,0.49139469198960656,149628133.28617206,0.5329743152477726
20161006,243.38700741165604,228.71343716595345,169.59613473150245,136.80726726015035,252.08055536691356,154.54395236259657,201.60835576900348,161.8200130296872,228.01262675967993,0.16518729532205423,0.24598593368437688,4.878078073317272,402916.74702951696,0.49429109007824396,149499073.61313397,0.53343442171667
20161010,247.0310399392178,277.90163832966135,173.54576061712964,136.59545163373548,254.80385915011703,161.20295123144624,206.46836084200623,162.67982099909588,228.33840765149168,0.2904582090083245,0.6257387076516147,8.577401898954301,388091.761293793,0.5131728574604639,149327236.97215757,0.5340482653869048
20161013,249.68767620922586,318.4838109767316,176.51393602840244,136.43658991392886,256.86912998759203,166.38109434105706,210.109389584003,163.3218000987279,228.59432174072745,0.3950589240647484,0.895190937648322,11.666322590919439,373709.88469431293,0.5329218365816235,149198989.2431808,0.5345073199525373
20161017,253.14083687773933,18.085550283124782,180.4794184796122,136.22477428752663,259.6510310241919,173.32690338692757,214.9584013226194,164.17282498474194,228.95016367442963,0.549803200901887,0.9757189482095269,16.23601218078103,363349.8498717092,0.5481168030489578,149029488.99909905,0.5351152474291992
20161020,255.67179604720718,62.80532500060017,183.45942784075618,136.06591256773,261.7571924255875,178.4935283879403,218.5905813416135,164.80661232710224,229.22744310718113,0.6650573068970214,0.7543657277514677,19.639533778604466,367651.81993176916,0.5417031748597378,148903933.15762436,0.5355664567676778
20161024,258.97819592895354,116.94690101896883,187.4405487450037,135.85409694134069,264.5897338021898,185.27516021572373,223.42685826173707,165.64453541720007,229.6101596369926,0.8040572135862022,0.33342074369517116,23.744282849601046,384785.29650699726,0.5175825581380508,148739268.77576372,0.5361593648831661
20161027,261.4131546393198,154.11615526818548,190.43213919553307,135.69523522155407,266.73108797152577,190.26957367638636,227.0486786517854,166.26683217776736,229.9063619031915,0.89947437268622,0.09646432093257518,26.56200772799779,397743.454595482,0.5007201395747677,148618267.21446487,0.5365958934571551
20161031,264.60828689165464,201.87731583777975,194.42844192483994,135.48341959517768,269.60700268718233,196.8072806219502,231.86988312777459,167.08716899227113,230.3126333484566,0.021412868907241825,0.004518499676303411,0.6323346241585194,405491.23131196323,0.4911528110130164,148460895.3841846,0.5371646969636658
20161103,266.9711043263543,237.52800239777068,197.43118144679886,135.32455787540016,271.7783292636826,201.62613939286655,235.47931178848472,167.69454331450243,230.62522583951608,0.1120641106012853,0.11890909856891252,3.309319155956584,401812.6419146553,0.49564930847123784,148346263.69217002,0.5375797805429274
20161107,270.0834953934348,286.63158687695045,201.44197124075774,135.112742249037,274.69094093850373,207.95209865527139,240.2823051988267,168.49262150955724,231.05162401591932,0.2374130704641478,0.46049820267754216,7.010947731132606,386164.19915302633,0.515734391061661,148198558.88512197,0.5381155692736368
20161110,272.39334335673675,326.74150515868445,204.45525056283623,134.95388052926918,276.88743254452197,212.6315773366704,243.87662460578915,169.0814936616145,231.3780005635495,0.34072367457799074,0.7698301930378617,10.061770687500816,372154.07869635255,0.5351497390479948,148092036.07291493,0.5385026365680807
20161114,275.44590509680745,26.21667304895768,208.4795993164275,134.74206490291866,279.8305813116121,218.79600602237224,248.65723356810884,169.85243593895666,231.82100845768312,0.49456845124797033,0.9997088579351876,14.604897507908445,363300.5134534843,0.5481912376253757,147956250.7974217,0.5389968416352282
20161117,277.7181672865845,71.6283689318244,211.50263724494047,134.58320318316115,282.04779587610756,223.36841209064912,252.23285357353734,170.41906783137802,232.1585025102006,0.6115885304005739,0.8820564102829279,18.060569332665025,368909.14485392976,0.539856929214528,147859469.60790652,0.5393496411929212
20161121,280.7292514549665,126.29255579651873,215.5393929978531,134.37138755682352,285.01578404020154,229.39769769355408,256.9856027582005,171.15778159778554,232.61453003307093,0.7519391371254945,0.49390817177564916,22.205205370847096,386913.9502246793,0.5147350153292475,147737695.22216675,0.5397942059409799
20161124,282.97621430011833,163.22879884310404,218.5712453486387,134.2125258370754,287.2496101388047,233.86220118229377,260.537845300276,171.69827216287263,232.96042530196993,0.8464405028140594,0.21522694265758058,24.99588633069437,399395.2458058431,0.4986492958827462,147652153.2088615,0.5401069347576155
20161128,285.96041426884995,210.72628648018994,222.61904663554694,134.00071021075073,290.2371629810973,239.71018008275624,265.25564705906834,172.39944823242448,233.4258221987763,0.9673456632735098,0.010487148963347959,28.5662868935118,405448.7554312119,0.4912042654766245,147546282.2393304,0.540494485321177
20161201,288.19178851536844,246.6286983481273,225.65861882647616,133.84184849101197,292.4837950106772,243.97908483959205,268.77849276315726,172.90973662817035,233.7773615552401,0.05854366878346708,0.03344699967199105,1.7288290026627227,400423.6386530032,0.4973686338048222,147473314.34392592,0.5407619150269992
20161205,291.1605426056378,296.1289551811579,229.71591388144606,133.63003286470055,295.4860328569973,249.4117170819285,273.4522757772722,173.5678599440708,234.24842847034486,0.18520984743461466,0.30203126158629023,5.46935582407716,383985.5293489548,0.5186605819174267,147385005.30411643,0.5410859246871613
20161208,293.3838559226165,335.91611668150057,232.7619771119463,133.4711711449715,297.74195339061987,253.16953648540223,276.93805509331264,174.0437391088587,234.60282180977302,0.28774735367599835,0.6174781542404031,8.497348745164395,370560.37382189574,0.5374513093397363,147325758.68653753,0.5413035207894523
20161212,296.3459036281405,34.36362465736049,236.82704773286477,133.25935551867332,300.7543717312635,257.4583628810704,281.5563023797594,174.65311527729517,235.07582042353332,0.43844572637212376,0.9630685899529309,12.947560403999015,363411.6694381792,0.5480235634917586,147256404.3975865,0.5415584619646402
20161215,298.56680028276634,79.62225809486668,239.87825853114424,133.10049379895395,303.0163388786469,259.8120132361196,284.9953031745345,175.09025901716828,235.43025215653032,0.5550850861075257,0.9703497706118437,16.391989360243723,370167.2074059555,0.5380221535442143,147211816.25865054,0.5417224914872539
20161219,301.52853587033286,134.80949602010642,243.94924821260432,132.8886781726684,306.03479393521184,261.13962902975425,289.54345258502366,175.6450613666484,235.9014152366106,0.6968851316856873,0.6637850166226948,20.579428181017672,388722.50650637323,0.5123401778042783,147162516.6306712,0.5419039692025704
20161222,303.7510141005864,171.88701256345246,247.00417098277782,132.72981645295872,308.29983196517657,260.3054721574067,292.92340064179245,176.03906887037112,236.25305201490804,0.7914439200893362,0.3712665385886984,23.371804867444975,400699.87918303144,0.49702575030981894,147133295.7166942,0.5420115922201256
20161226,306.7167748445556,219.36808097971243,251.07911673081776,132.51800082668575,311.32052964304455,256.5958169678776,297.3830362770541,176.53341170477097,236.71859416727193,0.911980170290998,0.0745354791398582,26.93131129317982,405183.3936884078,0.49152596380382674,147104835.85689908,0.5421164533134545
20161229,308.9433872684431,255.63524447360373,254.13624879107817,132.3591391069861,313.5859215082167,252.60646662816492,300.68838301461886,176.87987407569136,237.06459341790327,0.004133532389257905,0.00016862347037943648,0.12206564478263286,398831.0568274741,0.4993546883841386,147091448.24707273,0.542165794343432
